年份,省份,绿色金融综合指数,绿色信贷,绿色投资,绿色保险,绿色债券,绿色支持,绿色基金,绿色权益,x_绿色信贷,x_绿色投资,x_绿色保险,x_绿色债券,x_绿色支持,x_绿色基金,x_绿色权益,绿色信贷_sum,y_绿色信贷,绿色投资_sum,y_绿色投资,绿色保险_sum,y_绿色保险,绿色债券_sum,y_绿色债券,绿色支持_sum,y_绿色支持,绿色基金_sum,y_绿色基金,绿色权益_sum,y_绿色权益,n,y_lny_绿色信贷,y_lny_绿色投资,y_lny_绿色保险,y_lny_绿色债券,y_lny_绿色支持,y_lny_绿色基金,y_lny_绿色权益,y_lny_绿色信贷_sum,y_lny_绿色投资_sum,y_lny_绿色保险_sum,y_lny_绿色债券_sum,y_lny_绿色支持_sum,y_lny_绿色基金_sum,y_lny_绿色权益_sum,E_绿色信贷,E_绿色投资,E_绿色保险,E_绿色债券,E_绿色支持,E_绿色基金,E_绿色权益,d_绿色信贷,d_绿色投资,d_绿色保险,d_绿色债券,d_绿色支持,d_绿色基金,d_绿色权益,d_sum,W_绿色信贷,W_绿色投资,W_绿色保险,W_绿色债券,W_绿色支持,W_绿色基金,W_绿色权益,Score_绿色信贷,Score_绿色投资,Score_绿色保险,Score_绿色债券,Score_绿色支持,Score_绿色基金,Score_绿色权益,能源消费总量,年末常住人口,地区生产总值,人均能源消耗,能源强度,CO2排放量,碳排放强度,第一产业增加值,第二产业增加值,第三产业增加值,人均地区生产总值,Post,Treat,DID,全国均值,减排效率,能源消费总量.1,煤炭消费量,焦炭消费量,原油消费量,汽油消费量,煤油消费量,柴油消费量,燃料油消费量,天然气消费量,电力消费量,rel_year,产业结构高级化,能源利用效率,绿色信贷规模,carbon_trading,environmental_tax,gfi_std,ln_GDP,ln_pop
2003,北京市,0.22581083,0.038508,0.009405,0.016885,0.005751,0.006466,0.041263,0.020318,0.25048872,0.18186982,0.21659418,0.14152423,0.16246187,0.36980681,0.29353476,217.69486,0.00115064,169.97573,0.00106998,197.11803,0.0010988,134.47093,0.00105245,134.86767,0.0012046,294.9318,0.00125387,243.86163,0.00120369,775,-0.00778689,-0.00731876,-0.00748674,-0.00721628,-0.00809686,-0.00837777,-0.00809166,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03097637,0.02563075,0.02712304,0.02254003,0.02853099,0.04945371,0.04155594,4648.0,1456.4,5023.77,3.1914309255699,0.925201591633375,49467253.69,0.984663981233217,89.9,1137.6,1030.3,22371,0,0,0,4.08414499624993,-0.75890572393063,4648.2,2674.02,438.25,726.68,165.22,137.94,110.41,66.1,21.19,461.24,-14,0.9056786216596343,1.0808455249569708,7.665159830167383e-06,0,0,-0.21159389063918474,8.521935926845309,7.283722916301278
2004,北京市,0.21809021,0.039796,0.010065,0.018267,0.005836,0.005628,0.036552,0.019229,0.26059432,0.19746031,0.23784199,0.14401528,0.13707143,0.31734328,0.27410899,217.69486,0.00119706,169.97573,0.0011617,197.11803,0.0012066,134.47093,0.00107098,134.86767,0.00101634,294.9318,0.00107599,243.86163,0.00112403,775,-0.0080537,-0.0078506,-0.00810827,-0.00732461,-0.00700416,-0.00735386,-0.00763313,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03222607,0.0278279,0.0297838,0.02293677,0.02407201,0.04243784,0.03880582,5140.0,1492.7,6060.28,3.44342466671133,0.848145630234907,54496232.84,0.899236220768677,105.3,1348.3,1167.5,25761,0,0,0,3.89549779892895,-0.769160126077874,5139.6,2939.41,455.73,809.35,198.39,182.82,131.93,66.96,27.02,510.11,-13,0.8659052139731515,1.1790428015564203,6.5666932880989e-06,0,0,-0.26302522369577463,8.709511282616422,7.308341839639194
2005,北京市,0.22842478,0.042288,0.010966,0.019001,0.006971,0.005351,0.037427,0.01857,0.28014343,0.21876276,0.2491237,0.17756195,0.1286553,0.32708557,0.26234457,217.69486,0.00128686,169.97573,0.00128702,197.11803,0.00126383,134.47093,0.00132045,134.86767,0.00095394,294.9318,0.00110902,243.86163,0.00107579,775,-0.00856478,-0.00856569,-0.00843431,-0.00875429,-0.00663455,-0.00754609,-0.00735272,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03464358,0.03083004,0.03119655,0.02827962,0.022594,0.04374066,0.03714032,5522.0,1538.0,6969.52,3.59037711313394,0.792307074231798,60571108.79,0.869085802035147,112.4,1630.5,1415.7,30567,0,0,0,3.71995059106252,-0.766371681354264,5521.9,3068.97,397.4,799.6,235.23,189.36,140.86,65.88,32.04,570.54,-12,0.868261269549218,1.2621369069177835,6.067562758984837e-06,0,0,-0.19418091952504188,8.84930163481214,7.338238150065589
2006,北京市,0.23663397,0.040747,0.010447,0.018054,0.005743,0.006503,0.040176,0.022057,0.26805423,0.2064933,0.23456856,0.14126955,0.16358292,0.35770685,0.32455606,217.69486,0.00123133,169.97573,0.00121484,197.11803,0.00118999,134.47093,0.00105056,134.86767,0.00121291,294.9318,0.00121285,243.86163,0.0013309,775,-0.00824949,-0.00815539,-0.00801317,-0.00720518,-0.00814439,-0.008144,-0.0088131,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03314859,0.02910091,0.02937389,0.02249946,0.02872787,0.0478356,0.04594765,5904.0,1601.0,8117.78,3.68769519050593,0.727292437094871,63804734.58,0.785987481552838,103.4,1834.5,1600.3,33411,0,0,0,3.57740717995078,-0.780291299811264,5904.11,3055.67,348.62,796.12,278.16,233.86,177.49,48.05,40.65,618.99,-11,0.8723357863177977,1.3749627371273712,5.019475768005538e-06,0,0,-0.1394949506501551,9.00181199676062,7.3783837129967145
2007,北京市,0.23141724,0.044866,0.011062,0.020705,0.007355,0.005744,0.036969,0.016065,0.30036236,0.22104699,0.27530906,0.18891875,0.14056754,0.32198209,0.21765222,217.69486,0.00137974,169.97573,0.00130046,197.11803,0.00139667,134.47093,0.0014049,134.86767,0.00104226,294.9318,0.00109172,243.86163,0.00089252,775,-0.00908678,-0.00864162,-0.00918125,-0.00922711,-0.00715655,-0.00744551,-0.00626682,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03714393,0.03115195,0.03447562,0.03008837,0.02468599,0.04305818,0.03081319,6285.0,1676.0,9846.81,3.75,0.638277777269999,63644669.1,0.64634809750569,107.5,2123.6,1927.3,37976,0,0,0,3.23986794305777,-0.800501715234828,6285.04,2984.67,358.19,950.91,324.72,277.1,192.02,42.85,46.64,675.09,-10,0.9075626294970804,1.5667159904534604,4.556399483690658e-06,0,0,-0.17424648331156117,9.19490282384483,7.424165281042028
2008,北京市,0.28628447,0.050429,0.012699,0.022461,0.007823,0.007447,0.046234,0.02223,0.34399888,0.25973139,0.30229607,0.20274801,0.19217868,0.42518245,0.32765117,217.69486,0.00158019,169.97573,0.00152805,197.11803,0.00153358,134.47093,0.00150775,134.86767,0.00142494,294.9318,0.00144163,243.86163,0.00134359,775,-0.01019255,-0.00990751,-0.00993782,-0.00979604,-0.00933854,-0.00943111,-0.00888439,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04254019,0.03660371,0.03785507,0.03229091,0.03374976,0.05685901,0.04638583,6327.0,1771.0,11115.0,3.5725578769057,0.569230769230769,63433749.21,0.570703996491228,116.6,2659.7,2406.1,45242,0,0,0,2.71728515287532,-0.789972724839963,6327.0,2748.0,232.87,1116.76,340.92,318.39,227.22,25.62,60.65,708.15,-9,0.9046509004774975,1.7567567567567568,4.5370220422852e-06,0,0,0.1912545748965268,9.316050826398296,7.479299637782834
2009,北京市,0.29741866,0.049421,0.012843,0.021911,0.007283,0.007384,0.050397,0.025937,0.33609383,0.26314107,0.29384359,0.1868026,0.19028131,0.47154693,0.39378222,217.69486,0.00154388,169.97573,0.00154811,197.11803,0.0014907,134.47093,0.00138917,134.86767,0.00141087,294.9318,0.00159883,243.86163,0.00161478,775,-0.00999422,-0.01001739,-0.00970223,-0.0091394,-0.00926034,-0.01029406,-0.01038069,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04156262,0.03708423,0.03679661,0.02975134,0.03341655,0.06305926,0.05574805,6570.0,1860.0,12153.03,3.53225806451613,0.540605922967359,66458004.93,0.546843091229101,119.5,2808.7,2781.3,47497,0,0,0,2.66960201713366,-0.795159320483191,6570.0,2665.0,211.97,1162.93,363.61,341.93,240.18,42.4,69.4,758.85,-8,0.9902445971445866,1.8497762557077626,4.0665578872100205e-06,0,0,0.2654255914995138,9.405333800394043,7.528331766707247
2010,北京市,0.30384744,0.051547,0.013332,0.022963,0.007598,0.007653,0.049589,0.025541,0.35276731,0.27471663,0.31001631,0.19611559,0.19842421,0.46255329,0.38671677,217.69486,0.00162047,169.97573,0.00161621,197.11803,0.00157274,134.47093,0.00145842,134.86767,0.00147125,294.9318,0.00156834,243.86163,0.0015858,775,-0.01041157,-0.01038847,-0.01015196,-0.00952409,-0.00959497,-0.01012793,-0.01022315,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04362452,0.03871557,0.03882184,0.03123458,0.03484658,0.06185656,0.05474779,6954.0,1961.9,14113.58,3.54452316631836,0.492716943539485,72837360.71,0.516079979069804,131.7,3259.7,3439.3,54053,0,0,0,2.40850270516871,-0.785725804682601,6954.05,2634.62,220.45,1116.29,371.53,392.63,237.42,66.69,74.79,809.9,-7,1.0550970948246772,2.029562841530055,3.6522979995153605e-06,0,0,0.30825126163061023,9.554892733430604,7.581668670426783
2011,北京市,0.30013647,0.052035,0.013177,0.023823,0.007567,0.007468,0.049668,0.023834,0.35660086,0.27104241,0.32323466,0.19519824,0.19282175,0.46342913,0.35627516,217.69486,0.00163808,169.97573,0.00159459,197.11803,0.0016398,134.47093,0.0014516,134.86767,0.00142971,294.9318,0.00157131,243.86163,0.00146097,775,-0.010507,-0.010271,-0.01051635,-0.00948635,-0.00936501,-0.01014413,-0.00953818,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04409859,0.03819776,0.04047711,0.03108848,0.03386269,0.06197368,0.05043815,6995.0,2024.0,16251.93,3.45602766798419,0.430410418947165,75482693.02,0.464453717312344,141.1,3756.3,4215.2,61458,0,0,0,2.18035126729488,-0.786982160040394,6995.0,2366.0,33.28,1105.08,389.79,419.88,241.12,74.64,73.56,854.0,-6,1.1221680909405531,2.323363831308077,3.2017735739693684e-06,0,0,0.28353043169298664,9.695966949936146,7.6128310304073565
2012,北京市,0.30563264,0.051046,0.013069,0.022993,0.008069,0.006916,0.053507,0.025131,0.34883904,0.26848208,0.31047074,0.21002152,0.1760865,0.50618484,0.3794134,217.69486,0.00160242,169.97573,0.00157953,197.11803,0.00157505,134.47093,0.00156184,134.86767,0.00130562,294.9318,0.00171628,243.86163,0.00155586,775,-0.01031357,-0.01018897,-0.01016454,-0.01009242,-0.00867075,-0.01092857,-0.01005974,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04313874,0.03783694,0.03887875,0.03344933,0.0309237,0.06769134,0.05371384,7178.0,2078.0,17879.4,3.45428296438884,0.401467610769936,78256629.41,0.43769158590333,147.9,4134.0,4761.1,66517,0,0,0,2.01609935715007,-0.782901777955009,7177.68,2270.0,32.27,1075.77,415.9,443.33,215.82,78.16,92.07,911.94,-5,1.151693275278181,2.4908609640568407,2.855017506180297e-06,0,0,0.32014346922179127,9.791404491117476,7.639161171659173
2013,北京市,0.30517614,0.050205,0.013001,0.022926,0.007452,0.006826,0.053561,0.02672,0.34224523,0.26687391,0.30945203,0.19178846,0.17337476,0.50678897,0.40775594,217.69486,0.00157213,169.97573,0.00157007,197.11803,0.00156988,134.47093,0.00142624,134.86767,0.00128552,294.9318,0.00171833,243.86163,0.00167208,775,-0.01014862,-0.01013737,-0.01013634,-0.00934577,-0.00855717,-0.01093956,-0.01069075,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04232332,0.0376103,0.03875118,0.03054542,0.03044748,0.06777213,0.05772632,6724.0,2125.0,19800.81,3.16423529411765,0.339582067602285,78033659.5,0.394093269416756,154.8,4407.1,5383.6,71345,0,0,0,1.91398219724656,-0.794097735086724,6724.0,2019.23,0.79,870.92,423.61,477.06,193.9,8.3,98.81,913.11,-4,1.2215742778698009,2.944796252230815,2.5355023355105167e-06,1,0,0.31710246946525167,9.893478124936781,7.661527081358517
2014,北京市,0.33747034,0.05353,0.013538,0.02359,0.008416,0.007987,0.057259,0.030591,0.36832689,0.27956606,0.3196536,0.22027831,0.20854703,0.54798364,0.47683413,217.69486,0.00169194,169.97573,0.00164474,197.11803,0.00162164,134.47093,0.00163811,134.86767,0.00154631,294.9318,0.001858,243.86163,0.00195535,775,-0.01079776,-0.01054307,-0.01041791,-0.01050719,-0.01000753,-0.01168358,-0.01219587,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04554868,0.03939899,0.04002867,0.03508289,0.03662431,0.07328103,0.06750577,6831.0,2171.0,21330.83,3.1464762782128,0.320240703245021,79358140.29,0.3720349385842,158.8,4615.5,5866.3,74960,0,0,0,1.79640226266579,-0.792899983307683,6831.23,1736.54,0.64,1034.62,440.62,507.58,196.46,5.63,113.7,937.05,-3,1.270999891669375,3.1226511491728886,2.509513225692577e-06,1,0,0.5322320518039925,9.967908723038382,7.682943169878292
2015,北京市,0.32274461,0.051395,0.01309,0.022743,0.007506,0.008056,0.056986,0.028529,0.35157659,0.26899635,0.30663605,0.19337511,0.21063062,0.54494288,0.44003884,217.69486,0.001615,169.97573,0.00158256,197.11803,0.0015556,134.47093,0.00143804,134.86767,0.00156176,294.9318,0.00184769,243.86163,0.00180446,775,-0.01038188,-0.01020546,-0.01005832,-0.00941124,-0.01009199,-0.01162903,-0.01139967,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04347727,0.03790941,0.03839855,0.03079812,0.03699022,0.07287439,0.06229664,6803.0,2188.0,23014.59,3.10923217550274,0.295595098587461,80586565.38,0.350154251629075,162.3,4489.6,6227.6,75868,0,0,0,1.71577514742415,-0.79592066468922,6803.0,1165.18,0.44,991.54,462.75,544.38,182.35,4.91,146.88,953.0,-2,1.3871168923734853,3.383006026752903,2.233148624416077e-06,1,0,0.43413579475061864,10.043883641623838,7.690743163541872
2016,北京市,0.34693518,0.054795,0.013157,0.025315,0.008343,0.00798,0.060771,0.031119,0.37824999,0.27056979,0.34616896,0.21812065,0.20834608,0.5870941,0.48625632,217.69486,0.00173752,169.97573,0.00159181,197.11803,0.00175615,134.47093,0.00162207,134.86767,0.00154482,294.9318,0.00199061,243.86163,0.00199398,775,-0.01104247,-0.01025587,-0.01114213,-0.01042024,-0.00999938,-0.01238023,-0.01239784,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04677581,0.03813116,0.04334906,0.03473925,0.03658902,0.07851121,0.06883968,6917.0,2195.0,25669.13,3.15125284738041,0.269467644598785,74208997.5,0.289098218365796,168.5,4368.0,6940.8,79647,0,0,0,1.62438398605541,-0.822025936695035,6917.0,847.62,0.21,821.0,470.37,594.27,172.69,4.64,162.31,1020.27,-1,1.5890109890109891,3.7110206737024725,2.1346652574512654e-06,1,0,0.595282601936927,10.153044381588472,7.693937325509272
2017,北京市,0.38616063,0.06344,0.01554,0.028379,0.009048,0.010473,0.06076,0.031292,0.44605599,0.32691369,0.39325832,0.23896416,0.28387028,0.5869744,0.4893366,217.69486,0.002049,169.97573,0.0019233,197.11803,0.00199504,134.47093,0.00177707,134.86767,0.00210481,294.9318,0.0019902,243.86163,0.00200662,775,-0.01268412,-0.01202775,-0.01240334,-0.01125381,-0.01297304,-0.01237811,-0.0124637,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05516095,0.04607165,0.04924584,0.03805891,0.04985232,0.0784952,0.06927576,7088.0,2194.0,28014.94,3.2306289881495,0.253007859377889,76289375.29,0.272316754167598,169.0,4564.1,7717.5,87280,1,0,0,1.56738551218677,-0.826260513415318,7088.0,490.46,0.18,892.54,489.85,644.0,175.11,2.81,164.56,1066.89,0,1.6909138712999277,3.952446388261851,2.2645060100075175e-06,1,0,0.8565850858364866,10.240493218287293,7.693481640835175
2018,北京市,0.37520201,0.061512,0.0163,0.02769,0.009483,0.008039,0.060976,0.031406,0.43093403,0.34487963,0.38266786,0.25181855,0.21012293,0.589382,0.49136889,217.69486,0.00197953,169.97573,0.00202899,197.11803,0.00194131,134.47093,0.00187266,134.86767,0.00155799,294.9318,0.00199837,243.86163,0.00201495,775,-0.01232238,-0.0125802,-0.01212232,-0.01176105,-0.01007142,-0.0124207,-0.01250712,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05329091,0.04860357,0.04791964,0.04010618,0.03690106,0.07881717,0.06956347,7270.0,2192.0,30319.98,3.31660583941606,0.239775883757179,77590274.28,0.25590476735143,175.3,4835.3,8352.3,95689,1,0,0,1.51591455826218,-0.826260513415318,7270.0,276.19,0.01,911.78,493.6,691.03,178.78,1.54,187.88,1142.38,1,1.7273592124583788,4.17056121045392,2.028761232692106e-06,1,1,0.78358363840602,10.319562180125484,7.692569648067906
2019,北京市,0.40602122,0.067838,0.017318,0.03069,0.009857,0.009973,0.061517,0.032458,0.4805551,0.3689419,0.42877595,0.26287042,0.26874294,0.59540287,0.51014336,217.69486,0.00220747,169.97573,0.00217056,197.11803,0.00217522,134.47093,0.00195485,134.86767,0.00199264,294.9318,0.00201878,243.86163,0.00209194,775,-0.01350069,-0.01331153,-0.01333548,-0.01219326,-0.01239083,-0.01252707,-0.01290655,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05942724,0.05199465,0.05369354,0.04186637,0.04719571,0.07962233,0.07222139,7360.0,2190.0,35371.28,3.36073059360731,0.239775883757179,78214222.14,0.221123527732104,185.4,4947.2,8922.9,101557,1,0,0,1.5000536746505,-0.826260513415318,7360.0,182.8,0.0,936.99,500.9,697.8,161.87,0.48,189.4,1166.4,2,1.8036262936610608,4.17056121045392,1.917883661546882e-06,1,1,0.9888874940615232,10.473655470405342,7.691656822810547
2020,北京市,0.41015071,0.063077,0.015688,0.028708,0.009795,0.008885,0.067535,0.038439,0.44321005,0.33040688,0.398319,0.26105959,0.23576702,0.66243402,0.61685994,217.69486,0.00203592,169.97573,0.00194385,197.11803,0.00202071,134.47093,0.00194138,134.86767,0.00174814,294.9318,0.00224606,243.86163,0.00252955,775,-0.01261622,-0.01213561,-0.01253712,-0.01212268,-0.01109927,-0.01369776,-0.01512598,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05480901,0.04656394,0.04987956,0.04157797,0.04140459,0.0885863,0.08732933,6762.1,2189.0,36102.55,3.08912745545911,0.239775883757179,77702847.6,0.215228142056447,210.3,4911.8,8885.9,101068,1,0,0,1.47141701078949,-0.826260513415318,6762.0,134.98,0.01,781.77,423.06,457.88,112.55,0.27,189.12,1140.22,3,1.809092389755283,4.17056121045392,1.7471619040760276e-06,1,1,1.0163963179051854,10.494118778945403,7.691200097522863
2021,北京市,0.42903389,0.067727,0.016152,0.030958,0.009862,0.010755,0.072294,0.034932,0.47968909,0.34136948,0.43289897,0.26303634,0.2924393,0.71544322,0.55428029,217.69486,0.00220349,169.97573,0.00200834,197.11803,0.00219614,134.47093,0.00195608,134.86767,0.00216834,294.9318,0.00242579,243.86163,0.00227293,775,-0.01348033,-0.0124727,-0.0134427,-0.01219972,-0.01330016,-0.01460714,-0.01383461,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05932014,0.04810889,0.05420984,0.0418928,0.05135718,0.09567515,0.07846988,7103.62,2189.0,40269.6,3.24514390132481,0.239775883757179,80052763.58,0.198792050529432,265.9,5672.7,9746.5,113660,1,0,0,1.36781889095748,-0.826260513415318,7103.0,130.78,0.0,776.43,480.02,496.28,130.68,0.61,189.96,1233.0,4,1.7181412731150951,4.17056121045392,1.6818394024276376e-06,1,1,1.1421876558738382,10.603352120843597,7.691200097522863
2022,北京市,0.41694424,0.065123,0.01633,0.029626,0.00989,0.009276,0.068069,0.037481,0.45925818,0.34559122,0.41242321,0.26386214,0.24762141,0.66838273,0.59976003,217.69486,0.00210964,169.97573,0.00203318,197.11803,0.00209227,134.47093,0.00196222,134.86767,0.00183603,294.9318,0.00226623,243.86163,0.00245943,775,-0.012998,-0.01260196,-0.01290825,-0.01223187,-0.01156728,-0.01380051,-0.01477581,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05679358,0.04870386,0.05164576,0.04202432,0.04348642,0.08938182,0.08490849,6896.89,2184.0,41610.9,3.15791666666667,0.239775883757179,78882821.54,0.189572495524009,273.2,5982.3,9876.7,117925,1,0,0,1.27047633725244,-0.826260513415318,6896.88757080913,79.29,0.0,774.92,374.82,330.32,125.71,0.2,197.95,1280.8,5,1.6509870785483844,4.17056121045392,1.5650466584476663e-06,1,1,1.0616517901418632,10.63611743115908,7.688913336864796
